t|1708558658695749|x|0|y|0|theta|0
t|1708558658829445|x|0|y|0|theta|0
t|1708558658966486|x|0|y|0|theta|0
t|1708558659104600|x|0|y|0|theta|0
t|1708558659242263|x|0|y|0|theta|0
t|1708558659372124|x|0|y|0|theta|0
t|1708558659509291|x|0|y|0|theta|0
t|1708558659647277|x|0|y|0|theta|0
t|1708558659786480|x|0|y|0|theta|0
t|1708558659930156|x|0|y|0|theta|0
t|1708558660055551|x|0|y|0|theta|0
t|1708558660194125|x|0|y|0|theta|0
t|1708558660331977|x|0|y|0|theta|0
t|1708558660470497|x|0|y|0|theta|0
t|1708558660608070|x|0|y|0|theta|0
t|1708558660738175|x|0|y|0|theta|0
t|1708558660876655|x|0|y|0|theta|0
t|1708558661015496|x|0|y|0|theta|0
t|1708558661153410|x|0|y|0|theta|0
t|1708558661282338|x|0|y|0|theta|0
t|1708558661420220|x|0|y|0|theta|0
t|1708558661558160|x|0|y|0|theta|0
t|1708558661696822|x|0|y|0|theta|0
t|1708558661836073|x|0|y|0|theta|0
t|1708558661966582|x|0|y|0|theta|0
t|1708558662104732|x|0|y|0|theta|0
t|1708558662242935|x|0|y|0|theta|0
t|1708558662381021|x|0|y|0|theta|0
t|1708558662518556|x|0|y|0|theta|0
t|1708558662648749|x|0|y|0|theta|0
t|1708558662786717|x|0|y|0|theta|0
t|1708558662925863|x|0|y|0|theta|0
t|1708558663063856|x|0|y|0|theta|0
t|1708558663201669|x|0|y|0|theta|0
t|1708558663330998|x|0|y|0|theta|0
t|1708558663469779|x|0|y|0|theta|0
t|1708558663608991|x|0|y|0|theta|0
t|1708558663747440|x|0|y|0|theta|0
t|1708558663879670|x|0|y|0|theta|0
t|1708558664018773|x|0|y|0|theta|0
t|1708558664156924|x|0|y|0|theta|0
t|1708558664287295|x|0|y|0|theta|0
t|1708558664425593|x|0|y|0|theta|0
t|1708558664565627|x|0|y|0|theta|0
t|1708558664704727|x|0.00352959|y|0.00278364|theta|0.0053259
t|1708558664836034|x|0.0256958|y|0.00226648|theta|0.040817
t|1708558664973808|x|0.0519728|y|0.00364319|theta|0.0690413
t|1708558665111292|x|0.0860911|y|0.00680049|theta|0.0978065
t|1708558665248518|x|0.120651|y|0.0101627|theta|0.133001
t|1708558665385283|x|0.153347|y|0.0130701|theta|0.167393
t|1708558665522511|x|0.188698|y|0.0172284|theta|0.191225
t|1708558665652807|x|0.222602|y|0.0173941|theta|0.142349
t|1708558665791183|x|0.25947|y|0.0197148|theta|0.0914519
t|1708558665928378|x|0.296628|y|0.0212813|theta|0.0736007
t|1708558666065215|x|0.333784|y|0.0246804|theta|0.0701118
t|1708558666202916|x|0.370067|y|0.025869|theta|0.0702218
t|1708558666339299|x|0.408707|y|0.0267641|theta|0.0714635
t|1708558666476360|x|0.444934|y|0.0297477|theta|0.0728393
t|1708558666613545|x|0.480134|y|0.0301884|theta|0.0735941
t|1708558666751490|x|0.517702|y|0.031304|theta|0.0748366
t|1708558666888590|x|0.554205|y|0.0319603|theta|0.0759067
t|1708558667018491|x|0.587784|y|0.0340482|theta|0.0743812
t|1708558667155756|x|0.625201|y|0.0364585|theta|0.0794628
t|1708558667294164|x|0.661888|y|0.0391069|theta|0.0806641
t|1708558667432469|x|0.693065|y|0.0399061|theta|0.0759595
t|1708558667571234|x|0.703356|y|0.0405528|theta|0.069953
t|1708558667700774|x|0.709191|y|0.0400877|theta|0.0703987
t|1708558667838297|x|0.712099|y|0.0401542|theta|0.104047
t|1708558667976177|x|0.710622|y|0.0419314|theta|0.303159
t|1708558668112011|x|0.70686|y|0.0422896|theta|0.609699
t|1708558668240879|x|0.70583|y|0.0390777|theta|1.02522
t|1708558668377846|x|0.705768|y|0.0340496|theta|1.29362
t|1708558668516815|x|0.706582|y|0.0273519|theta|1.29916
t|1708558668655698|x|0.706582|y|0.0273519|theta|1.29916
t|1708558668794722|x|0.706582|y|0.0273519|theta|1.29916
t|1708558668933256|x|0.71407|y|0.0441174|theta|1.33265
t|1708558669071867|x|0.722122|y|0.0662655|theta|1.34751
t|1708558669211054|x|0.726561|y|0.0941539|theta|1.35356
t|1708558669341047|x|0.734246|y|0.124108|theta|1.35829
t|1708558669479706|x|0.741535|y|0.155384|theta|1.35745
t|1708558669617502|x|0.747279|y|0.187963|theta|1.3569
t|1708558669755665|x|0.755175|y|0.222483|theta|1.36654
t|1708558669893030|x|0.762527|y|0.254896|theta|1.38545
t|1708558670023621|x|0.768885|y|0.288024|theta|1.39614
t|1708558670161668|x|0.775953|y|0.322908|theta|1.39717
t|1708558670300203|x|0.780493|y|0.356093|theta|1.4048
t|1708558670439736|x|0.787743|y|0.391531|theta|1.41245
t|1708558670576527|x|0.793307|y|0.426117|theta|1.42468
t|1708558670711812|x|0.7966|y|0.460123|theta|1.44427
t|1708558670849481|x|0.797283|y|0.494333|theta|1.45964
t|1708558670980402|x|0.799462|y|0.528163|theta|1.47804
t|1708558671120252|x|0.801114|y|0.556904|theta|1.48701
t|1708558671257604|x|0.80392|y|0.569169|theta|1.48705
t|1708558671395937|x|0.804499|y|0.573915|theta|1.48776
t|1708558671534256|x|0.804499|y|0.573915|theta|1.48776
t|1708558671663898|x|0.805573|y|0.573013|theta|1.42001
t|1708558671810744|x|0.804788|y|0.571101|theta|1.21349
t|1708558671950062|x|0.803296|y|0.569602|theta|0.960931
t|1708558672077879|x|0.799723|y|0.570336|theta|0.94313
t|1708558672215457|x|0.797019|y|0.571198|theta|0.896483
t|1708558672352667|x|0.794515|y|0.568787|theta|0.726987
t|1708558672492139|x|0.791667|y|0.56669|theta|0.516605
t|1708558672628603|x|0.788762|y|0.566975|theta|0.461327
t|1708558672767156|x|0.786245|y|0.565002|theta|0.263198
t|1708558672905895|x|0.781229|y|0.564974|theta|-0.0508823
t|1708558673045287|x|0.778934|y|0.565901|theta|-0.317939
t|1708558673173847|x|0.774634|y|0.569395|theta|-0.325954
t|1708558673310406|x|0.774634|y|0.569395|theta|-0.325954
t|1708558673446581|x|0.774634|y|0.569395|theta|-0.325954
t|1708558673575521|x|0.770602|y|0.569762|theta|-0.259003
t|1708558673712575|x|0.767066|y|0.571619|theta|-0.182915
t|1708558673851431|x|0.767066|y|0.571619|theta|-0.182915
t|1708558673989722|x|0.767066|y|0.571619|theta|-0.182915
t|1708558674128336|x|0.763285|y|0.572093|theta|-0.107403
t|1708558674256810|x|0.758669|y|0.575763|theta|-0.0520962
t|1708558674395323|x|0.755708|y|0.574766|theta|-0.0574448
t|1708558674534026|x|0.755708|y|0.574766|theta|-0.0574448
t|1708558674675417|x|0.755708|y|0.574766|theta|-0.0574448
t|1708558674812069|x|0.763792|y|0.576315|theta|-0.0456318
t|1708558674950732|x|0.789498|y|0.57584|theta|-0.0287371
t|1708558675079102|x|0.817066|y|0.575373|theta|-0.0174143
t|1708558675216490|x|0.848822|y|0.574956|theta|-0.0126373
t|1708558675355162|x|0.884422|y|0.575486|theta|-0.00194945
t|1708558675491773|x|0.916646|y|0.572821|theta|0.00505236
t|1708558675628561|x|0.950925|y|0.573311|theta|0.00860804
t|1708558675766575|x|0.987088|y|0.57368|theta|0.0157474
t|1708558675902935|x|1.02389|y|0.576728|theta|0.0943002
t|1708558676040107|x|1.05687|y|0.584744|theta|0.171074
t|1708558676177708|x|1.09039|y|0.5906|theta|0.223495
t|1708558676307523|x|1.12327|y|0.59902|theta|0.250128
t|1708558676446323|x|1.15687|y|0.606727|theta|0.270625
t|1708558676585016|x|1.19035|y|0.617708|theta|0.28212
t|1708558676723035|x|1.22844|y|0.626727|theta|0.285522
t|1708558676861662|x|1.26286|y|0.636281|theta|0.27798
t|1708558677000026|x|1.2969|y|0.646233|theta|0.272059
t|1708558677130295|x|1.3305|y|0.655637|theta|0.262037
t|1708558677268890|x|1.34365|y|0.657695|theta|0.254699
t|1708558677406586|x|1.34911|y|0.658074|theta|0.254615
t|1708558677544558|x|1.35005|y|0.657187|theta|0.169936
t|1708558677684057|x|1.34932|y|0.653688|theta|-0.0614129
t|1708558677822591|x|1.35006|y|0.65473|theta|-0.381671
t|1708558677962120|x|1.34881|y|0.658083|theta|-0.676897
t|1708558678091430|x|1.34952|y|0.66259|theta|-0.690212
t|1708558678228311|x|1.34952|y|0.66259|theta|-0.690212
t|1708558678366298|x|1.34544|y|0.670646|theta|-0.840918
t|1708558678497386|x|1.34524|y|0.673653|theta|-0.931956
t|1708558678633698|x|1.34524|y|0.673653|theta|-0.931956
t|1708558678772471|x|1.34411|y|0.678116|theta|-0.973415
t|1708558678909505|x|1.34352|y|0.67985|theta|-1.13244
t|1708558679047187|x|1.34254|y|0.683435|theta|-1.15021
t|1708558679184999|x|1.34254|y|0.683435|theta|-1.15021
t|1708558679324837|x|1.34254|y|0.683435|theta|-1.15021
t|1708558679458851|x|1.34254|y|0.683435|theta|-1.15021
t|1708558679589262|x|1.34254|y|0.683435|theta|-1.15021
t|1708558679728104|x|1.34266|y|0.686387|theta|-1.27674
t|1708558679867246|x|1.34022|y|0.687499|theta|-1.48468
t|1708558680005260|x|1.34305|y|0.679625|theta|-1.50709
t|1708558680141587|x|1.34178|y|0.658185|theta|-1.53229
t|1708558680279815|x|1.34184|y|0.630365|theta|-1.5786
t|1708558680410176|x|1.33766|y|0.602413|theta|-1.62419
t|1708558680547857|x|1.33236|y|0.570864|theta|-1.67151
t|1708558680685925|x|1.32498|y|0.535928|theta|-1.73318
t|1708558680824097|x|1.31666|y|0.503364|theta|-1.7873
t|1708558680961930|x|1.30746|y|0.470303|theta|-1.8121
t|1708558681100155|x|1.29695|y|0.437082|theta|-1.84422
t|1708558681229827|x|1.28603|y|0.403778|theta|-1.88506
t|1708558681367797|x|1.27309|y|0.37443|theta|-1.92334
t|1708558681505170|x|1.27115|y|0.365142|theta|-1.93358
t|1708558681641944|x|1.26818|y|0.364887|theta|-1.93586
t|1708558681780035|x|1.26755|y|0.362212|theta|-1.98479
t|1708558681916965|x|1.26755|y|0.362212|theta|-1.98479
t|1708558682053543|x|1.26755|y|0.362212|theta|-1.98479
t|1708558682190025|x|1.26748|y|0.36293|theta|-1.92935
t|1708558682326122|x|1.26588|y|0.363648|theta|-1.7768
t|1708558682454200|x|1.26662|y|0.365992|theta|-1.49254
t|1708558682591672|x|1.26136|y|0.370359|theta|-1.3437
t|1708558682730432|x|1.26136|y|0.370359|theta|-1.3437
t|1708558682868986|x|1.26136|y|0.370359|theta|-1.3437
t|1708558683007028|x|1.26098|y|0.365285|theta|-1.32745
t|1708558683145582|x|1.26338|y|0.341357|theta|-1.30393
t|1708558683283330|x|1.27077|y|0.313537|theta|-1.30531
t|1708558683414063|x|1.27888|y|0.286207|theta|-1.31365
t|1708558683551685|x|1.28697|y|0.254598|theta|-1.32167
t|1708558683690227|x|1.29495|y|0.220621|theta|-1.33446
t|1708558683827670|x|1.30232|y|0.187303|theta|-1.34856
