t|1512688525796530|x|0.00202961|y|0.00145942|theta|-0.00904274
t|1512688525798833|x|0.00201258|y|0.00149283|theta|-0.00906889
t|1512688525800387|x|0.00198268|y|0.0014582|theta|-0.00903286
t|1512688525801856|x|0.00196622|y|0.00134236|theta|-0.00897029
t|1512688525803346|x|0.00194042|y|0.00120873|theta|-0.00898496
t|1512688525804899|x|0.00194088|y|0.00114925|theta|-0.00899315
t|1512688525806423|x|0.00196764|y|0.00114419|theta|-0.00907183
t|1512688525807931|x|0.00200921|y|0.00122195|theta|-0.00905476
t|1512688525809465|x|0.0020361|y|0.00134913|theta|-0.00892753
t|1512688525810949|x|0.00205037|y|0.00145743|theta|-0.00888552
t|1512688525812452|x|0.00204605|y|0.00148374|theta|-0.00895627
t|1512688525813999|x|0.00201902|y|0.00143022|theta|-0.00894249
t|1512688525815541|x|0.00198407|y|0.00130099|theta|-0.00891613
t|1512688525840930|x|0.00196495|y|0.0011996|theta|-0.00899389
t|1512688525842316|x|0.00197266|y|0.00113853|theta|-0.00914652
t|1512688525898677|x|0.0019711|y|0.00116195|theta|-0.00909578
t|1512688525900536|x|0.00198735|y|0.0012711|theta|-0.00891905
t|1512688525902149|x|0.00200744|y|0.00139389|theta|-0.00901922
t|1512688525904169|x|0.00201425|y|0.00148519|theta|-0.00902029
t|1512688525905702|x|0.00200772|y|0.00148348|theta|-0.00906601
t|1512688525907269|x|0.00198266|y|0.00141109|theta|-0.00898814
t|1512688525908811|x|0.00195892|y|0.00126845|theta|-0.00908789
t|1512688525910347|x|0.00196723|y|0.00115561|theta|-0.00912855
t|1512688525911989|x|0.00194706|y|0.00112609|theta|-0.00911413
t|1512688525914004|x|0.00194717|y|0.00119607|theta|-0.0090598
t|1512688526003062|x|0.00198953|y|0.00132242|theta|-0.00908
t|1512688526004494|x|0.00202936|y|0.00145234|theta|-0.00902787
t|1512688526006044|x|0.00202308|y|0.00151083|theta|-0.00911474
t|1512688526007536|x|0.00197441|y|0.00148623|theta|-0.00897374
t|1512688526008993|x|0.00194073|y|0.00137876|theta|-0.00896223
t|1512688526010567|x|0.00194186|y|0.00123278|theta|-0.00899499
t|1512688526012034|x|0.00193784|y|0.00113714|theta|-0.00909093
t|1512688526013630|x|0.00194635|y|0.00112052|theta|-0.00912794
t|1512688526015144|x|0.00198216|y|0.00121311|theta|-0.00909649
t|1512688526016575|x|0.00203753|y|0.00136647|theta|-0.00900068
t|1512688526018073|x|0.00205502|y|0.00148542|theta|-0.00898633
t|1512688526025748|x|0.00202139|y|0.00152152|theta|-0.00896687
t|1512688526027103|x|0.00198544|y|0.00147007|theta|-0.00886836
t|1512688526104755|x|0.00195048|y|0.00131886|theta|-0.00892828
t|1512688526106399|x|0.00193439|y|0.00117775|theta|-0.00901238
t|1512688526107751|x|0.00192992|y|0.00111193|theta|-0.00908569
t|1512688526110693|x|0.00195352|y|0.00113493|theta|-0.00917543
t|1512688526112404|x|0.00199652|y|0.00125858|theta|-0.00918331
t|1512688526113915|x|0.00202884|y|0.00141717|theta|-0.00910669
t|1512688526115427|x|0.00202053|y|0.00150964|theta|-0.00898925
t|1512688526117009|x|0.00199766|y|0.00151416|theta|-0.00897736
t|1512688526119339|x|0.00198438|y|0.00142803|theta|-0.00903023
t|1512688526120701|x|0.00193942|y|0.00127189|theta|-0.00894575
t|1512688526206021|x|0.00191156|y|0.00114752|theta|-0.00903658
t|1512688526207728|x|0.00193363|y|0.00110964|theta|-0.00907018
t|1512688526209732|x|0.0019788|y|0.00115092|theta|-0.00920449
t|1512688526211292|x|0.0020288|y|0.00130514|theta|-0.00913137
t|1512688526212841|x|0.00205978|y|0.00145774|theta|-0.00901339
t|1512688526214806|x|0.00205149|y|0.00154567|theta|-0.0089985
t|1512688526216913|x|0.00203838|y|0.00152226|theta|-0.00907469
t|1512688526218511|x|0.0019939|y|0.0014068|theta|-0.00910534
t|1512688526220018|x|0.00194604|y|0.00124263|theta|-0.0090225
t|1512688526221606|x|0.00193779|y|0.00112152|theta|-0.00910212
t|1512688526223377|x|0.00195137|y|0.00110681|theta|-0.00920338
t|1512688526225198|x|0.00198901|y|0.00119492|theta|-0.00911867
t|1512688526228359|x|0.00202394|y|0.0013461|theta|-0.00900861
t|1512688526229860|x|0.00206348|y|0.00148401|theta|-0.00894255
t|1512688526233258|x|0.00208253|y|0.00154742|theta|-0.00892338
t|1512688526234821|x|0.0020688|y|0.00149642|theta|-0.00904993
t|1512688526236358|x|0.0020187|y|0.00138126|theta|-0.0089891
t|1512688526309809|x|0.0019773|y|0.00122927|theta|-0.009058
t|1512688526311220|x|0.00196653|y|0.00113978|theta|-0.00898694
t|1512688526312743|x|0.00197417|y|0.00113673|theta|-0.00907897
t|1512688526314547|x|0.00199006|y|0.00122262|theta|-0.00903041
t|1512688526316365|x|0.00201053|y|0.00137304|theta|-0.00890878
t|1512688526317941|x|0.00203281|y|0.00147812|theta|-0.00898027
t|1512688526319533|x|0.00203062|y|0.0015065|theta|-0.00901596
t|1512688526321933|x|0.00200278|y|0.001435|theta|-0.00897913
t|1512688526323480|x|0.00197944|y|0.00129669|theta|-0.00895075
t|1512688526324901|x|0.00196277|y|0.00115909|theta|-0.00902083
t|1512688526326660|x|0.00196091|y|0.0010953|theta|-0.00915436
t|1512688526418443|x|0.00205519|y|0.00151431|theta|-0.00902999
t|1512688526420348|x|0.00201001|y|0.00150549|theta|-0.00902461
t|1512688526421862|x|0.00197947|y|0.00141409|theta|-0.00898888
t|1512688526424301|x|0.00195068|y|0.00128002|theta|-0.00899068
t|1512688526425898|x|0.00194287|y|0.00116066|theta|-0.00903249
t|1512688526427626|x|0.00193439|y|0.00112344|theta|-0.00914595
t|1512688526429142|x|0.00195502|y|0.00118083|theta|-0.0091961
t|1512688526430916|x|0.00201641|y|0.0013219|theta|-0.00911857
t|1512688526432483|x|0.00203338|y|0.00147064|theta|-0.00904161
t|1512688526433802|x|0.00202669|y|0.00153212|theta|-0.00893773
t|1512688526513325|x|0.00200261|y|0.00149748|theta|-0.00894776
t|1512688526520360|x|0.00192422|y|0.00114452|theta|-0.0091159
