t|1512688525770786|x|0|y|0|theta|0
t|1512688525770786|x|0|y|0|theta|0
t|1512688525811334|x|0|y|0|theta|0
t|1512688525811334|x|0|y|0|theta|0
t|1512688525851435|x|0|y|0|theta|0
t|1512688525851435|x|0|y|0|theta|0
t|1512688525891475|x|0|y|0|theta|0
t|1512688525891475|x|0|y|0|theta|0
t|1512688525931532|x|0|y|0|theta|0
t|1512688525931532|x|0|y|0|theta|0
t|1512688525971199|x|0|y|0|theta|0
t|1512688525971199|x|0|y|0|theta|0
t|1512688526011606|x|0|y|0|theta|0
t|1512688526011606|x|0|y|0|theta|0
t|1512688526051772|x|0|y|0|theta|0
t|1512688526051772|x|0|y|0|theta|0
t|1512688526091552|x|0|y|0|theta|0
t|1512688526091552|x|0|y|0|theta|0
t|1512688526132293|x|0|y|0|theta|0
t|1512688526132293|x|0|y|0|theta|0
t|1512688526171664|x|0|y|0|theta|0
t|1512688526171664|x|0|y|0|theta|0
t|1512688526211857|x|0|y|0|theta|0
t|1512688526211857|x|0|y|0|theta|0
t|1512688526251874|x|0|y|0|theta|0
t|1512688526251874|x|0|y|0|theta|0
t|1512688526292513|x|0|y|0|theta|0
t|1512688526292513|x|0|y|0|theta|0
t|1512688526331952|x|0|y|0|theta|0
t|1512688526331952|x|0|y|0|theta|0
t|1512688526372114|x|0|y|0|theta|0
t|1512688526372114|x|0|y|0|theta|0
t|1512688526412477|x|0|y|0|theta|0
t|1512688526412477|x|0|y|0|theta|0
t|1512688526452539|x|0|y|0|theta|0
t|1512688526452539|x|0|y|0|theta|0
t|1512688526492502|x|0|y|0|theta|0
t|1512688526492502|x|0|y|0|theta|0
t|1512688526532685|x|0|y|0|theta|0
t|1512688526532685|x|0|y|0|theta|0
t|1512688526572808|x|0|y|0|theta|0
t|1512688526572808|x|0|y|0|theta|0
t|1512688526612873|x|0|y|0|theta|0
t|1512688526612873|x|0|y|0|theta|0
t|1512688526652647|x|0|y|0|theta|0
t|1512688526652647|x|0|y|0|theta|0
t|1512688526693066|x|0|y|0|theta|0
t|1512688526693066|x|0|y|0|theta|0
t|1512688526728257|x|0|y|0|theta|0
t|1512688526728257|x|0|y|0|theta|0
t|1512688526768476|x|0|y|0|theta|0
t|1512688526768476|x|0|y|0|theta|0
t|1512688526808703|x|0|y|0|theta|0
t|1512688526808703|x|0|y|0|theta|0
t|1512688526848794|x|0|y|0|theta|0
t|1512688526848794|x|0|y|0|theta|0
t|1512688526889216|x|0|y|0|theta|0
t|1512688526889216|x|0|y|0|theta|0
t|1512688526928765|x|0|y|0|theta|0
t|1512688526928765|x|0|y|0|theta|0
t|1512688526968969|x|0|y|0|theta|0
t|1512688526968969|x|0|y|0|theta|0
t|1512688527008987|x|0|y|0|theta|0
t|1512688527008987|x|0|y|0|theta|0
t|1512688527049156|x|0|y|0|theta|0
t|1512688527049156|x|0|y|0|theta|0
t|1512688527089227|x|0|y|0|theta|0
t|1512688527089227|x|0|y|0|theta|0
t|1512688527129446|x|0|y|0|theta|0
t|1512688527129446|x|0|y|0|theta|0
t|1512688527169349|x|0|y|0|theta|0
t|1512688527169349|x|0|y|0|theta|0
t|1512688527209151|x|0|y|0|theta|0
t|1512688527209151|x|0|y|0|theta|0
t|1512688527249509|x|0|y|0|theta|0
t|1512688527249509|x|0|y|0|theta|0
t|1512688527289543|x|0|y|0|theta|0
t|1512688527289543|x|0|y|0|theta|0
t|1512688527329679|x|0|y|0|theta|0
t|1512688527329679|x|0|y|0|theta|0
t|1512688527369851|x|0|y|0|theta|0
t|1512688527369851|x|0|y|0|theta|0
t|1512688527409864|x|0|y|0|theta|0
t|1512688527409864|x|0|y|0|theta|0
t|1512688527449991|x|0|y|0|theta|0
t|1512688527449991|x|0|y|0|theta|0
t|1512688527490004|x|0|y|0|theta|0
t|1512688527490004|x|0|y|0|theta|0
t|1512688527530152|x|0|y|0|theta|0
t|1512688527530152|x|0|y|0|theta|0
t|1512688527570192|x|0|y|0|theta|0
t|1512688527570192|x|0|y|0|theta|0
t|1512688527610290|x|0|y|0|theta|0
t|1512688527610290|x|0|y|0|theta|0
t|1512688527649997|x|0|y|0|theta|0
t|1512688527649997|x|0|y|0|theta|0
t|1512688527690408|x|0|y|0|theta|0
t|1512688527690408|x|0|y|0|theta|0
t|1512688527728723|x|0|y|0|theta|0
t|1512688527728723|x|0|y|0|theta|0
t|1512688527769213|x|0|y|0|theta|0
t|1512688527769213|x|0|y|0|theta|0
t|1512688527808946|x|0|y|0|theta|0
t|1512688527808946|x|0|y|0|theta|0
t|1512688527849136|x|0|y|0|theta|0
t|1512688527849136|x|0|y|0|theta|0
t|1512688527889112|x|0|y|0|theta|0
t|1512688527889112|x|0|y|0|theta|0
t|1512688527929331|x|0|y|0|theta|0
t|1512688527929331|x|0|y|0|theta|0
t|1512688527969062|x|0|y|0|theta|0
t|1512688527969062|x|0|y|0|theta|0
t|1512688528009743|x|0|y|0|theta|0
t|1512688528009743|x|0|y|0|theta|0
t|1512688528049046|x|0|y|0|theta|0
t|1512688528049046|x|0|y|0|theta|0
t|1512688528089163|x|0|y|0|theta|0
t|1512688528089163|x|0|y|0|theta|0
t|1512688528129387|x|0|y|0|theta|0
t|1512688528129387|x|0|y|0|theta|0
t|1512688528169695|x|0|y|0|theta|0
t|1512688528169695|x|0|y|0|theta|0
t|1512688528209397|x|0|y|0|theta|0
t|1512688528209397|x|0|y|0|theta|0
t|1512688528250215|x|0|y|0|theta|0
t|1512688528250215|x|0|y|0|theta|0
t|1512688528290213|x|0|y|0|theta|0
t|1512688528290213|x|0|y|0|theta|0
t|1512688528330022|x|0|y|0|theta|0
t|1512688528330022|x|0|y|0|theta|0
t|1512688528370653|x|0|y|0|theta|0
t|1512688528370653|x|0|y|0|theta|0
t|1512688528409827|x|0|y|0|theta|0
t|1512688528409827|x|0|y|0|theta|0
t|1512688528450804|x|0|y|0|theta|0
t|1512688528450804|x|0|y|0|theta|0
t|1512688528490592|x|0|y|0|theta|0
t|1512688528490592|x|0|y|0|theta|0
t|1512688528530237|x|0|y|0|theta|0
t|1512688528530237|x|0|y|0|theta|0
t|1512688528570383|x|0|y|0|theta|0
t|1512688528570383|x|0|y|0|theta|0
t|1512688528610236|x|0|y|0|theta|0
t|1512688528610236|x|0|y|0|theta|0
t|1512688528650573|x|0|y|0|theta|0
t|1512688528650573|x|0|y|0|theta|0
t|1512688528691037|x|0|y|0|theta|0
t|1512688528691037|x|0|y|0|theta|0
t|1512688528734634|x|0|y|0|theta|0
t|1512688528734634|x|0|y|0|theta|0
t|1512688528775192|x|0|y|0|theta|0
t|1512688528775192|x|0|y|0|theta|0
t|1512688528815141|x|0|y|0|theta|0
t|1512688528815141|x|0|y|0|theta|0
t|1512688528855327|x|0|y|0|theta|0
t|1512688528855327|x|0|y|0|theta|0
t|1512688528895266|x|0|y|0|theta|0
t|1512688528895266|x|0|y|0|theta|0
t|1512688528935177|x|0|y|0|theta|0
t|1512688528935177|x|0|y|0|theta|0
t|1512688528975411|x|0|y|0|theta|0
t|1512688528975411|x|0|y|0|theta|0
t|1512688529014852|x|0|y|0|theta|0
t|1512688529014852|x|0|y|0|theta|0
t|1512688529055780|x|0|y|0|theta|0
t|1512688529055780|x|0|y|0|theta|0
t|1512688529095467|x|0|y|0|theta|0
t|1512688529095467|x|0|y|0|theta|0
t|1512688529135507|x|0|y|0|theta|0
